-12.2332739332, 58.6926469081, 0.0000000000
-12.2332739332, 58.6926469081, 0.0000000000
-12.9019967740, 58.5777890302, 0.0000000000
-12.9019967740, 58.5777890302, 0.0000000000
-13.2333707891, 58.5130736086, 0.0000000000
-13.2333707891, 58.5130736086, 0.0000000000
-13.6289434247, 58.4291167871, 0.0000000000
-13.6289434247, 58.4291167871, 0.0000000000
-13.9559135644, 58.3542462758, 0.0000000000
-13.9559135644, 58.3542462758, 0.0000000000
-14.2807312672, 58.2749890873, 0.0000000000
-14.2807312672, 58.2749890873, 0.0000000000
-14.6033124335, 58.1914844659, 0.0000000000
-14.6033124335, 58.1914844659, 0.0000000000
-15.2425383336, 58.0119636753, 0.0000000000
-15.2425383336, 58.0119636753, 0.0000000000
-15.6504104079, 57.8876922411, 0.0000000000
-15.6504104079, 57.8876922411, 0.0000000000
-15.9625869142, 57.7874715091, 0.0000000000
-15.9625869142, 57.7874715091, 0.0000000000
-16.2721929554, 57.6837071549, 0.0000000000
-16.2721929554, 57.6837071549, 0.0000000000
-16.6834924292, 57.5391326472, 0.0000000000
-16.6834924292, 57.5391326472, 0.0000000000
-16.9869126472, 57.4275557653, 0.0000000000
-16.9869126472, 57.4275557653, 0.0000000000
-17.5869286340, 57.1945872101, 0.0000000000
-17.5869286340, 57.1945872101, 0.0000000000
-17.8821498864, 57.0739386112, 0.0000000000
-17.8821498864, 57.0739386112, 0.0000000000
-18.2953408262, 56.8983851808, 0.0000000000
-18.2953408262, 56.8983851808, 0.0000000000
-18.8708511892, 56.6407947506, 0.0000000000
-18.8708511892, 56.6407947506, 0.0000000000
-19.1536813411, 56.5085966106, 0.0000000000
-19.1536813411, 56.5085966106, 0.0000000000
-19.5656445654, 56.3093867927, 0.0000000000
-19.5656445654, 56.3093867927, 0.0000000000
-20.1157970585, 56.0309607809, 0.0000000000
-20.1157970585, 56.0309607809, 0.0000000000
-20.6642815074, 55.7391287334, 0.0000000000
-20.6642815074, 55.7391287334, 0.0000000000
-21.1914743522, 55.4450498869, 0.0000000000
-21.1914743522, 55.4450498869, 0.0000000000
-21.8532353437, 55.0567902158, 0.0000000000
-21.8532353437, 55.0567902158, 0.0000000000
-22.1046977343, 54.9036001911, 0.0000000000
-22.1046977343, 54.9036001911, 0.0000000000
-22.9965242059, 54.3347143677, 0.0000000000
-22.9965242059, 54.3347143677, 0.0000000000
-23.6284264563, 53.9069662888, 0.0000000000
-23.6284264563, 53.9069662888, 0.0000000000
-24.4763656740, 53.2998455221, 0.0000000000
-24.4763656740, 53.2998455221, 0.0000000000
-25.2984146392, 52.6738006422, 0.0000000000
-25.2984146392, 52.6738006422, 0.0000000000
-25.7214868364, 52.3367511629, 0.0000000000
-25.7214868364, 52.3367511629, 0.0000000000
-26.8683647193, 51.3701551970, 0.0000000000
-26.8683647193, 51.3701551970, 0.0000000000
-27.4225403159, 50.8742563094, 0.0000000000
-27.4225403159, 50.8742563094, 0.0000000000
-28.1475897843, 50.1956368555, 0.0000000000
-28.1475897843, 50.1956368555, 0.0000000000
-29.0146158290, 49.3375593043, 0.0000000000
-29.0146158290, 49.3375593043, 0.0000000000
-29.8463308508, 48.4638443361, 0.0000000000
-29.8463308508, 48.4638443361, 0.0000000000
-30.4980387647, 47.7423796883, 0.0000000000
-30.4980387647, 47.7423796883, 0.0000000000
-31.4222133749, 46.6597264447, 0.0000000000
-31.4222133749, 46.6597264447, 0.0000000000
-32.1651388080, 45.7348526865, 0.0000000000
-32.1651388080, 45.7348526865, 0.0000000000
-32.7516402846, 44.9675757430, 0.0000000000
-32.7516402846, 44.9675757430, 0.0000000000
-33.1173072142, 44.4715287201, 0.0000000000
-33.1173072142, 44.4715287201, 0.0000000000
-33.9460616262, 43.2932471515, 0.0000000000
-33.9460616262, 43.2932471515, 0.0000000000
-34.4250838822, 42.5753974125, 0.0000000000
-34.4250838822, 42.5753974125, 0.0000000000
-34.7846955025, 42.0173434440, 0.0000000000
-34.7846955025, 42.0173434440, 0.0000000000
-35.3800020679, 41.0547043136, 0.0000000000
-35.3800020679, 41.0547043136, 0.0000000000
-35.8594124178, 40.2414154074, 0.0000000000
-35.8594124178, 40.2414154074, 0.0000000000
-36.1759861517, 39.6841871055, 0.0000000000
-36.1759861517, 39.6841871055, 0.0000000000
-36.4827473915, 39.1278278859, 0.0000000000
-36.4827473915, 39.1278278859, 0.0000000000
-36.8450250954, 38.4485813595, 0.0000000000
-36.8450250954, 38.4485813595, 0.0000000000
-37.1306303999, 37.8949669676, 0.0000000000
-37.1306303999, 37.8949669676, 0.0000000000
-37.2009872392, 37.7560025404, 0.0000000000
-37.2009872392, 37.7560025404, 0.0000000000
-37.6094532449, 36.9277960783, 0.0000000000
-37.6094532449, 36.9277960783, 0.0000000000
-37.8701117783, 36.3789773009, 0.0000000000
-37.8701117783, 36.3789773009, 0.0000000000
-38.2500979280, 35.5478690282, 0.0000000000
-38.2500979280, 35.5478690282, 0.0000000000
-38.3776714877, 35.2599756986, 0.0000000000
-38.3776714877, 35.2599756986, 0.0000000000
-38.5583607484, 34.8440650952, 0.0000000000
-38.5583607484, 34.8440650952, 0.0000000000
-38.7866782141, 34.3040773359, 0.0000000000
-38.7866782141, 34.3040773359, 0.0000000000
-39.0281519908, 33.7141410458, 0.0000000000
-39.0281519908, 33.7141410458, 0.0000000000
-39.1934986333, 33.2981824280, 0.0000000000
-39.1934986333, 33.2981824280, 0.0000000000
-39.3099522423, 32.9989868546, 0.0000000000
-39.3099522423, 32.9989868546, 0.0000000000
-39.5807370164, 32.2818973964, 0.0000000000
-39.5807370164, 32.2818973964, 0.0000000000
-39.7322143887, 31.8667346447, 0.0000000000
-39.7322143887, 31.8667346447, 0.0000000000
-39.9487253251, 31.2542042695, 0.0000000000
-39.9487253251, 31.2542042695, 0.0000000000
-40.3290593864, 30.1169263053, 0.0000000000
-40.3290593864, 30.1169263053, 0.0000000000
-40.4288175663, 29.8041064999, 0.0000000000
-40.4288175663, 29.8041064999, 0.0000000000
-40.5268786797, 29.4900867000, 0.0000000000
-40.5268786797, 29.4900867000, 0.0000000000
-40.8380439270, 28.4462395525, 0.0000000000
-40.8380439270, 28.4462395525, 0.0000000000
-40.8380439270, 28.4462395525, 0.0000000000
-40.8380439270, 28.4462395525, 0.0000000000
-41.1281625451, 27.3972469717, 0.0000000000
-41.1281625451, 27.3972469717, 0.0000000000
-41.2957313035, 26.7512864211, 0.0000000000
-41.2957313035, 26.7512864211, 0.0000000000
-41.4750345970, 26.0213874308, 0.0000000000
-41.4750345970, 26.0213874308, 0.0000000000
-41.6267979137, 25.3670795417, 0.0000000000
-41.6267979137, 25.3670795417, 0.0000000000
-41.7709298755, 24.7091115641, 0.0000000000
-41.7709298755, 24.7091115641, 0.0000000000
-41.9073145568, 24.0476625465, 0.0000000000
-41.9073145568, 24.0476625465, 0.0000000000
-42.1084170295, 22.9865471613, 0.0000000000
-42.1084170295, 22.9865471613, 0.0000000000
-42.2336978985, 22.2595495215, 0.0000000000
-42.2336978985, 22.2595495215, 0.0000000000
-42.3909855951, 21.2494902742, 0.0000000000
-42.3909855951, 21.2494902742, 0.0000000000
-42.4854621932, 20.5730106900, 0.0000000000
-42.4854621932, 20.5730106900, 0.0000000000
-42.6160317271, 19.5129067083, 0.0000000000
-42.6160317271, 19.5129067083, 0.0000000000
-42.6887557103, 18.8309653248, 0.0000000000
-42.6887557103, 18.8309653248, 0.0000000000
-42.7815664109, 17.8047506350, 0.0000000000
-42.7815664109, 17.8047506350, 0.0000000000
-42.8559771610, 16.7521302005, 0.0000000000
-42.8559771610, 16.7521302005, 0.0000000000
-42.8931879525, 16.0644469016, 0.0000000000
-42.8931879525, 16.0644469016, 0.0000000000
-42.9320774681, 15.0313610114, 0.0000000000
-42.9320774681, 15.0313610114, 0.0000000000
-42.9511358767, 13.3057928821, 0.0000000000
-42.9511358767, 13.3057928821, 0.0000000000
-42.9425402346, 12.6162592788, 0.0000000000
-42.9425402346, 12.6162592788, 0.0000000000
-42.9121186451, 11.5827908301, 0.0000000000
-42.9121186451, 11.5827908301, 0.0000000000
-42.8800835623, 10.8946903092, 0.0000000000
-42.8800835623, 10.8946903092, 0.0000000000
-42.7586456810, 9.1800764774, 0.0000000000
-42.7586456810, 9.1800764774, 0.0000000000
-42.6934383799, 8.4967961785, 0.0000000000
-42.6934383799, 8.4967961785, 0.0000000000
-42.5345332754, 7.1369982216, 0.0000000000
-42.5345332754, 7.1369982216, 0.0000000000
-42.4407874391, 6.4605799642, 0.0000000000
-42.4407874391, 6.4605799642, 0.0000000000
-42.2249636445, 5.1172978094, 0.0000000000
-42.2249636445, 5.1172978094, 0.0000000000
-42.1028436015, 4.4503530713, 0.0000000000
-42.1028436015, 4.4503530713, 0.0000000000
-41.9021659802, 3.4573834162, 0.0000000000
-41.9021659802, 3.4573834162, 0.0000000000
-41.6022991815, 2.1488230346, 0.0000000000
-41.6022991815, 2.1488230346, 0.0000000000
-41.3533724416, 1.1795370143, 0.0000000000
-41.3533724416, 1.1795370143, 0.0000000000
-41.1761207455, 0.5395625776, 0.0000000000
-41.1761207455, 0.5395625776, 0.0000000000
-40.9230292301, -0.3148595932, 0.0000000000
-40.9230292301, -0.3148595932, 0.0000000000
-38.3425997994, -6.7491125595, 0.0000000000
-38.3425997994, -6.7491125595, 0.0000000000
-38.2031589787, -7.0225583170, 0.0000000000
-38.2031589787, -7.0225583170, 0.0000000000
-37.9197946675, -7.5622852063, 0.0000000000
-37.9197946675, -7.5622852063, 0.0000000000
-37.9197946675, -7.5622852063, 0.0000000000
-37.9197946675, -7.5622852063, 0.0000000000
-37.7757024070, -7.8289649027, 0.0000000000
-37.7757024070, -7.8289649027, 0.0000000000
-37.4833647658, -8.3549193828, 0.0000000000
-37.4833647658, -8.3549193828, 0.0000000000
-37.3988246603, -8.5034156903, 0.0000000000
-37.3988246603, -8.5034156903, 0.0000000000
-37.2496091124, -8.7617415132, 0.0000000000
-37.2496091124, -8.7617415132, 0.0000000000
-37.2496091124, -8.7617415132, 0.0000000000
-37.2496091124, -8.7617415132, 0.0000000000
-37.0089829203, -9.1685475728, 0.0000000000
-37.0089829203, -9.1685475728, 0.0000000000
-36.8563390037, -9.4206143102, 0.0000000000
-36.8563390037, -9.4206143102, 0.0000000000
-36.7024419577, -9.6702292069, 0.0000000000
-36.7024419577, -9.6702292069, 0.0000000000
-36.4484400140, -10.0726752012, 0.0000000000
-36.4484400140, -10.0726752012, 0.0000000000
-36.3472127007, -10.2298689044, 0.0000000000
-36.3472127007, -10.2298689044, 0.0000000000
-36.1894812544, -10.4713045415, 0.0000000000
-36.1894812544, -10.4713045415, 0.0000000000
-36.1894812544, -10.4713045415, 0.0000000000
-36.1894812544, -10.4713045415, 0.0000000000
-35.7622070961, -11.1048268785, 0.0000000000
-35.7622070961, -11.1048268785, 0.0000000000
-35.7622070961, -11.1048268785, 0.0000000000
-35.7622070961, -11.1048268785, 0.0000000000
-35.3704397541, -11.6609441955, 0.0000000000
-35.3704397541, -11.6609441955, 0.0000000000
-35.2067408374, -11.8867004125, 0.0000000000
-35.2067408374, -11.8867004125, 0.0000000000
-34.9192305195, -12.2742050886, 0.0000000000
-34.9192305195, -12.2742050886, 0.0000000000
-34.6257576322, -12.6583837063, 0.0000000000
-34.6257576322, -12.6583837063, 0.0000000000
-34.3263502878, -13.0390291738, 0.0000000000
-34.3263502878, -13.0390291738, 0.0000000000
-34.1909236909, -13.2075857081, 0.0000000000
-34.1909236909, -13.2075857081, 0.0000000000
-33.7125135340, -13.7857680538, 0.0000000000
-33.7125135340, -13.7857680538, 0.0000000000
-33.4193104724, -14.1273563474, 0.0000000000
-33.4193104724, -14.1273563474, 0.0000000000
-33.0970724537, -14.4921053027, 0.0000000000
-33.0970724537, -14.4921053027, 0.0000000000
-32.7691530429, -14.8522578222, 0.0000000000
-32.7691530429, -14.8522578222, 0.0000000000
-32.4456834766, -15.1970363624, 0.0000000000
-32.4456834766, -15.1970363624, 0.0000000000
-32.1068056370, -15.5474769242, 0.0000000000
-32.1068056370, -15.5474769242, 0.0000000000
-31.5873774856, -16.0641373934, 0.0000000000
-31.5873774856, -16.0641373934, 0.0000000000
-31.2351260502, -16.4009673161, 0.0000000000
-31.2351260502, -16.4009673161, 0.0000000000
-30.3222981515, -17.2256693744, 0.0000000000
-30.3222981515, -17.2256693744, 0.0000000000
-30.1238155534, -17.3961785430, 0.0000000000
-30.1238155534, -17.3961785430, 0.0000000000
-29.5457304412, -17.8756679800, 0.0000000000
-29.5457304412, -17.8756679800, 0.0000000000
-28.9520111184, -18.3424866149, 0.0000000000
-28.9520111184, -18.3424866149, 0.0000000000
-28.2839739424, -18.8379814444, 0.0000000000
-28.2839739424, -18.8379814444, 0.0000000000
-27.7292995748, -19.2263588625, 0.0000000000
-27.7292995748, -19.2263588625, 0.0000000000
-27.0910363538, -19.6483164940, 0.0000000000
-27.0910363538, -19.6483164940, 0.0000000000
-26.8448929135, -19.8040888897, 0.0000000000
-26.8448929135, -19.8040888897, 0.0000000000
-26.5952995359, -19.9581648883, 0.0000000000
-26.5952995359, -19.9581648883, 0.0000000000
-26.1896274976, -20.2003678525, 0.0000000000
-26.1896274976, -20.2003678525, 0.0000000000
-25.9310039773, -20.3495323305, 0.0000000000
-25.9310039773, -20.3495323305, 0.0000000000
-25.4031919603, -20.6414831520, 0.0000000000
-25.4031919603, -20.6414831520, 0.0000000000
-25.2601421974, -20.7177584322, 0.0000000000
-25.2601421974, -20.7177584322, 0.0000000000
